bridge_id,sb_match_id,competition_label,kickoff_date,norm_home,norm_away,regulation_result,old_cache_root,local_file_status,local_sha256,lake_status,lake_sha256,retrieval_decision,reason
c5d9d0e9055c5252,3857256,FIFA World Cup 2022,2022-12-02,serbia,switzerland,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,e1c5c6d486cac99e336669951946b5d31983b28285089470943f42d16ced7337,present,e1c5c6d486cac99e336669951946b5d31983b28285089470943f42d16ced7337,copy_verified_local,already in lake (hash-verified)
adc27765418da745,3857257,FIFA World Cup 2022,2022-11-30,australia,denmark,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,a9cc7eef2a5f15d49f2fe5bc2b0040732862c500b1363b3c0f6694cf41498cbf,present,a9cc7eef2a5f15d49f2fe5bc2b0040732862c500b1363b3c0f6694cf41498cbf,copy_verified_local,already in lake (hash-verified)
f04bbbbecb34c9aa,3857258,FIFA World Cup 2022,2022-11-24,brazil,serbia,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,0b47aafb78f7a131cf536753291ec3be96a54509407ec7e400c143730ae4db74,present,0b47aafb78f7a131cf536753291ec3be96a54509407ec7e400c143730ae4db74,copy_verified_local,already in lake (hash-verified)
928a699c49a903bb,3857259,FIFA World Cup 2022,2022-11-28,cameroon,serbia,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,54006e5292f8a12a121d39c68a796d8fbe94c0f93304558a40bb80d81972f264,present,54006e5292f8a12a121d39c68a796d8fbe94c0f93304558a40bb80d81972f264,copy_verified_local,already in lake (hash-verified)
f9ee72e09972afed,3857260,FIFA World Cup 2022,2022-11-30,saudi arabia,mexico,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,7d619884b464cb63bb5ae13085cc3e6f2390cb2c6ef42107e2f85abb751579e7,present,7d619884b464cb63bb5ae13085cc3e6f2390cb2c6ef42107e2f85abb751579e7,copy_verified_local,already in lake (hash-verified)
bcf259d61d29600e,3857261,FIFA World Cup 2022,2022-11-29,wales,england,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,ec4f9d3ebb2fe5dd32664a60fec79c4e5b4536748315f35fca050fd7f8bb23c2,present,ec4f9d3ebb2fe5dd32664a60fec79c4e5b4536748315f35fca050fd7f8bb23c2,copy_verified_local,already in lake (hash-verified)
6dd110f13bffdca8,3857262,FIFA World Cup 2022,2022-12-02,south korea,portugal,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,f67026e3be8362a24da7df778ca96cdfc631bef071b07b4edb6cef1cb1eafacf,present,f67026e3be8362a24da7df778ca96cdfc631bef071b07b4edb6cef1cb1eafacf,copy_verified_local,already in lake (hash-verified)
845bbf9b43596ff5,3857263,FIFA World Cup 2022,2022-11-27,spain,germany,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,16617ba95154db870ba833156348acfafa037730391ec0f8fe3f2635eba135ad,present,16617ba95154db870ba833156348acfafa037730391ec0f8fe3f2635eba135ad,copy_verified_local,already in lake (hash-verified)
3e0f1e40949cb532,3857264,FIFA World Cup 2022,2022-11-30,poland,argentina,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,b5e2357a818badd8b294b854b2b327ea7a07cdf7a627973f20a81ebf98e494ce,present,b5e2357a818badd8b294b854b2b327ea7a07cdf7a627973f20a81ebf98e494ce,copy_verified_local,already in lake (hash-verified)
b451525e9a5c557f,3857265,FIFA World Cup 2022,2022-11-22,mexico,poland,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,ed76f94790148cc865622a26fd3d29df3d5253bd04bf053c0207dc0d15e6c0a6,present,ed76f94790148cc865622a26fd3d29df3d5253bd04bf053c0207dc0d15e6c0a6,copy_verified_local,already in lake (hash-verified)
c84e0d8dd22a6f2a,3857266,FIFA World Cup 2022,2022-11-26,france,denmark,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
ec4212818042a895,3857267,FIFA World Cup 2022,2022-11-29,ecuador,senegal,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
b476398ec95c6bac,3857268,FIFA World Cup 2022,2022-11-23,belgium,canada,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
38f2e70967b6b224,3857269,FIFA World Cup 2022,2022-11-28,brazil,switzerland,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3642acd96c58e22e,3857270,FIFA World Cup 2022,2022-11-28,portugal,uruguay,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
cbd2fbd2b0095660,3857271,FIFA World Cup 2022,2022-11-21,england,iran,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
143ab97c0a953a8f,3857272,FIFA World Cup 2022,2022-11-25,england,united states,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
83a40ae62a6094e8,3857273,FIFA World Cup 2022,2022-11-25,wales,iran,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
4e0564f52b59cdcf,3857274,FIFA World Cup 2022,2022-11-25,netherlands,ecuador,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
f908885ce28923d9,3857275,FIFA World Cup 2022,2022-11-30,tunisia,france,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
2acfb4344f2ac1b4,3857276,FIFA World Cup 2022,2022-12-01,canada,morocco,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e5df4d83e8919315,3857277,FIFA World Cup 2022,2022-11-23,morocco,croatia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3aed18b7e70f038c,3857278,FIFA World Cup 2022,2022-11-29,iran,united states,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3e109074d37f49a2,3857279,FIFA World Cup 2022,2022-11-22,france,australia,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
7901496dfdd23c75,3857280,FIFA World Cup 2022,2022-12-02,cameroon,brazil,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
eb3ce474b07a3282,3857281,FIFA World Cup 2022,2022-11-27,croatia,canada,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e58f78b0f479249f,3857282,FIFA World Cup 2022,2022-11-21,united states,wales,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e55d9393b3f48252,3857283,FIFA World Cup 2022,2022-11-27,belgium,morocco,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
a2d31b1a0b71a4ca,3857284,FIFA World Cup 2022,2022-11-23,germany,japan,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
cbd089198aa68af3,3857285,FIFA World Cup 2022,2022-11-21,senegal,netherlands,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
de8988933e0474bd,3857286,FIFA World Cup 2022,2022-11-20,qatar,ecuador,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
f8fa710497924140,3857287,FIFA World Cup 2022,2022-11-24,uruguay,south korea,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
0d4cf8371837520a,3857288,FIFA World Cup 2022,2022-11-26,tunisia,australia,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
6c346725cac56200,3857289,FIFA World Cup 2022,2022-11-26,argentina,mexico,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
9e62e55b88dc258d,3857290,FIFA World Cup 2022,2022-11-24,switzerland,cameroon,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
bbc6b2cbe59ff3ea,3857291,FIFA World Cup 2022,2022-11-23,spain,costa rica,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
7daaee98475ec516,3857292,FIFA World Cup 2022,2022-12-01,costa rica,germany,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
2755607c4622d115,3857293,FIFA World Cup 2022,2022-12-02,ghana,uruguay,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
f351e87c5d11d323,3857294,FIFA World Cup 2022,2022-11-29,netherlands,qatar,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
619f68a54810c4f6,3857295,FIFA World Cup 2022,2022-11-27,japan,costa rica,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
1e8def55b3f1a21e,3857296,FIFA World Cup 2022,2022-12-01,croatia,belgium,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
9a5351fee156e820,3857297,FIFA World Cup 2022,2022-11-26,poland,saudi arabia,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
44075a9da90df0fa,3857298,FIFA World Cup 2022,2022-11-24,portugal,ghana,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
76fa3a7afcaeba4c,3857299,FIFA World Cup 2022,2022-11-28,south korea,ghana,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
27eb904ea4d0e17c,3857300,FIFA World Cup 2022,2022-11-22,argentina,saudi arabia,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
9d60e92a0461cd43,3857301,FIFA World Cup 2022,2022-11-25,qatar,senegal,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
1ff1dc3521f64266,3869117,FIFA World Cup 2022,2022-12-03,netherlands,united states,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
1f4cf880bf3deff1,3869118,FIFA World Cup 2022,2022-12-04,england,senegal,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
b7c98632d2a8eff1,3869151,FIFA World Cup 2022,2022-12-03,argentina,australia,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
71e36dcf988e8c78,3869152,FIFA World Cup 2022,2022-12-04,france,poland,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
9a47ce1dfd478655,3869219,FIFA World Cup 2022,2022-12-05,japan,croatia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
09e73783a3424896,3869220,FIFA World Cup 2022,2022-12-06,morocco,spain,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
2704db125d63c82b,3869253,FIFA World Cup 2022,2022-12-05,brazil,south korea,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
c6557c7ac49a9505,3869254,FIFA World Cup 2022,2022-12-06,portugal,switzerland,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
8f3a95924b1c901e,3869321,FIFA World Cup 2022,2022-12-09,netherlands,argentina,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
f152fa355729153e,3869354,FIFA World Cup 2022,2022-12-10,england,france,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
65ae6e636ad3df75,3869420,FIFA World Cup 2022,2022-12-09,croatia,brazil,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
7d8b5113f78d2a82,3869486,FIFA World Cup 2022,2022-12-10,morocco,portugal,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
0174b58c7498fc89,3869519,FIFA World Cup 2022,2022-12-13,argentina,croatia,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
edf6fd456155659a,3869552,FIFA World Cup 2022,2022-12-14,france,morocco,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e95886d7fbb294c3,3869684,FIFA World Cup 2022,2022-12-17,croatia,morocco,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
791f1fcbd9b92a78,3869685,FIFA World Cup 2022,2022-12-18,argentina,france,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
901470bcd2563b2e,3930158,UEFA Euro 2024,2024-06-14,germany,scotland,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,4c7412bf2e4a25d7bdf9c0e5f78fbb55c8fc30a918c68a48eb7c7a434d3e91a9,present,4c7412bf2e4a25d7bdf9c0e5f78fbb55c8fc30a918c68a48eb7c7a434d3e91a9,copy_verified_local,already in lake (hash-verified)
463b3347c07fbe29,3930159,UEFA Euro 2024,2024-06-15,hungary,switzerland,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,694c7c4422592ee3a38a1f6375004d23355d40f8918c705a9df967e063dcce40,present,694c7c4422592ee3a38a1f6375004d23355d40f8918c705a9df967e063dcce40,copy_verified_local,already in lake (hash-verified)
e2262bef106494c2,3930160,UEFA Euro 2024,2024-06-15,spain,croatia,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,e04ef2100f09adeab65d8a63c389fbf9487323223f9027b12abbeb4b577b8790,present,e04ef2100f09adeab65d8a63c389fbf9487323223f9027b12abbeb4b577b8790,copy_verified_local,already in lake (hash-verified)
ce1a99f0ea63882d,3930161,UEFA Euro 2024,2024-06-15,italy,albania,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,4c87b1547af72dabb5eb812f16749b24f196d4735606efd06a20c494372f32e5,present,4c87b1547af72dabb5eb812f16749b24f196d4735606efd06a20c494372f32e5,copy_verified_local,already in lake (hash-verified)
d4a8bf32e1941313,3930162,UEFA Euro 2024,2024-06-16,slovenia,denmark,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,e97379bf5fc05d24d07c7ac98defc2856203d0fd8c52b64c05dec19f0e768e37,present,e97379bf5fc05d24d07c7ac98defc2856203d0fd8c52b64c05dec19f0e768e37,copy_verified_local,already in lake (hash-verified)
552f5432fd9473f7,3930163,UEFA Euro 2024,2024-06-16,serbia,england,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,1e73b8517f4a51d08eced1c77995c188b9eddcec0cb599c8f5067fd007b29b13,present,1e73b8517f4a51d08eced1c77995c188b9eddcec0cb599c8f5067fd007b29b13,copy_verified_local,already in lake (hash-verified)
ecce8eda1ce69aec,3930164,UEFA Euro 2024,2024-06-17,belgium,slovakia,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,573e66df5216af87f1d90fcea9981717a2fb7a1d8c634cd358c8df5347298c60,present,573e66df5216af87f1d90fcea9981717a2fb7a1d8c634cd358c8df5347298c60,copy_verified_local,already in lake (hash-verified)
0c0c9b2e3fa14e8e,3930165,UEFA Euro 2024,2024-06-17,austria,france,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,3450034b725d7e8145a283ba2a8de31499a9c2b44d8b0164302805c2f3f22698,present,3450034b725d7e8145a283ba2a8de31499a9c2b44d8b0164302805c2f3f22698,copy_verified_local,already in lake (hash-verified)
55f0768c01518c9e,3930166,UEFA Euro 2024,2024-06-18,portugal,czech republic,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,aae2a1e51c98abb3f35f7898ddadc5641132907bd0a758b45ca0f5776e33c3a2,present,aae2a1e51c98abb3f35f7898ddadc5641132907bd0a758b45ca0f5776e33c3a2,copy_verified_local,already in lake (hash-verified)
91d242e43b94a51b,3930167,UEFA Euro 2024,2024-06-19,croatia,albania,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,4dbd82ba45e05f8b3ec16965f221fcbf6b788256ee49419c15bab3fbbf8048f8,present,4dbd82ba45e05f8b3ec16965f221fcbf6b788256ee49419c15bab3fbbf8048f8,copy_verified_local,already in lake (hash-verified)
933ad0861319329a,3930168,UEFA Euro 2024,2024-06-19,germany,hungary,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,c125d9215805fbf285226b89e5de5b87376111a7a969eaf4de3d01be69bf6272,present,c125d9215805fbf285226b89e5de5b87376111a7a969eaf4de3d01be69bf6272,copy_verified_local,already in lake (hash-verified)
05be85369a0fd426,3930169,UEFA Euro 2024,2024-06-19,scotland,switzerland,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,07b490aeec4ea23dd77c05351f0d846e2ad8210d1cf40458b63d9a3c0aef137c,present,07b490aeec4ea23dd77c05351f0d846e2ad8210d1cf40458b63d9a3c0aef137c,copy_verified_local,already in lake (hash-verified)
7cd23e47ce94ede9,3930170,UEFA Euro 2024,2024-06-20,slovenia,serbia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
7fa0c378b70468da,3930171,UEFA Euro 2024,2024-06-20,denmark,england,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
d022a76d1d941a6d,3930172,UEFA Euro 2024,2024-06-20,spain,italy,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
c5e7b1a6415eafcb,3930173,UEFA Euro 2024,2024-06-21,netherlands,france,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
21521cc4602267c6,3930174,UEFA Euro 2024,2024-06-22,turkey,portugal,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e9f01f262d3852ff,3930175,UEFA Euro 2024,2024-06-22,belgium,romania,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
d5402ef8201e2882,3930176,UEFA Euro 2024,2024-06-23,switzerland,germany,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
bf32aee612717858,3930177,UEFA Euro 2024,2024-06-23,scotland,hungary,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
93958cb48d32258a,3930178,UEFA Euro 2024,2024-06-24,croatia,italy,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
1eb022811b52b719,3930179,UEFA Euro 2024,2024-06-24,albania,spain,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
0b7a7d59ed708a05,3930180,UEFA Euro 2024,2024-06-25,netherlands,austria,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
49b432d62327a813,3930181,UEFA Euro 2024,2024-06-25,england,slovenia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3662a6c847f39b99,3930182,UEFA Euro 2024,2024-06-25,denmark,serbia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
c9f12ac69e936693,3930183,UEFA Euro 2024,2024-06-26,slovakia,romania,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
ee100a19ad574934,3930184,UEFA Euro 2024,2024-06-26,czech republic,turkey,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
553d4743abc853ef,3938637,UEFA Euro 2024,2024-06-16,poland,netherlands,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3e24f1d141195032,3938638,UEFA Euro 2024,2024-06-17,romania,ukraine,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
4f4128828d4243c9,3938639,UEFA Euro 2024,2024-06-18,turkey,georgia,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e959fc425e0807f5,3938640,UEFA Euro 2024,2024-06-21,slovakia,ukraine,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
f8c09cb5d0ea353d,3938641,UEFA Euro 2024,2024-06-21,poland,austria,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
c3ebf9bf43e16591,3938642,UEFA Euro 2024,2024-06-22,georgia,czech republic,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
79e24f7f956f698e,3938643,UEFA Euro 2024,2024-06-25,france,poland,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
d53171dd4f0dc302,3938644,UEFA Euro 2024,2024-06-26,georgia,portugal,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
a063d666311122e1,3938645,UEFA Euro 2024,2024-06-26,ukraine,belgium,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
1ebe7b16da5e5531,3939969,Copa America 2024,2024-06-21,argentina,canada,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,eed071b6914cb1cffd6d0dc4ae55611ac06681c76f14c9cc711e614118f86cba,present,eed071b6914cb1cffd6d0dc4ae55611ac06681c76f14c9cc711e614118f86cba,copy_verified_local,already in lake (hash-verified)
f1977ba28c990cde,3939970,Copa America 2024,2024-06-22,peru,chile,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,3ff13c7e6a78f272d1d9af9dbad88c1607911a149b88b70c0464479bd72a6a27,present,3ff13c7e6a78f272d1d9af9dbad88c1607911a149b88b70c0464479bd72a6a27,copy_verified_local,already in lake (hash-verified)
10936c18cfb16b02,3939971,Copa America 2024,2024-06-23,mexico,jamaica,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,91beb2897804fbd30457b8e99da404ef8797fa62c6af8d938868c229081cbb83,present,91beb2897804fbd30457b8e99da404ef8797fa62c6af8d938868c229081cbb83,copy_verified_local,already in lake (hash-verified)
80446bc617c7b018,3939972,Copa America 2024,2024-06-22,ecuador,venezuela,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,b608a9b94c4a566f4730687fec4983767cb35e03f02241ad2e0de7099bca0d33,present,b608a9b94c4a566f4730687fec4983767cb35e03f02241ad2e0de7099bca0d33,copy_verified_local,already in lake (hash-verified)
ca8d6668edf96f72,3939973,Copa America 2024,2024-06-24,uruguay,panama,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,0cfe02b9437829e686269b4d551267989d0ecf3c326c94dbf6c6bbf67b6be314,present,0cfe02b9437829e686269b4d551267989d0ecf3c326c94dbf6c6bbf67b6be314,copy_verified_local,already in lake (hash-verified)
36850aa54b9ce0d3,3939974,Copa America 2024,2024-06-23,united states,bolivia,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,4145afd7abba55786a32caac6d4b7f81118e547bbafacd6519bf48fb18096eb6,present,4145afd7abba55786a32caac6d4b7f81118e547bbafacd6519bf48fb18096eb6,copy_verified_local,already in lake (hash-verified)
36b551a4e8c6aa99,3939975,Copa America 2024,2024-06-24,colombia,paraguay,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,c242229212b16f2ce7b621e162b6d0ad20f3cfc6885dd9ff930184bbfb7f9ab2,present,c242229212b16f2ce7b621e162b6d0ad20f3cfc6885dd9ff930184bbfb7f9ab2,copy_verified_local,already in lake (hash-verified)
427333c98c5c9347,3939976,Copa America 2024,2024-06-25,brazil,costa rica,draw,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,464234e632a40314f16793059210a7e54c1841628315541853d1b0f8838dffcc,present,464234e632a40314f16793059210a7e54c1841628315541853d1b0f8838dffcc,copy_verified_local,already in lake (hash-verified)
4dcf1c7ae59a84d3,3939977,Copa America 2024,2024-06-26,chile,argentina,away,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,ad7a12a4efbaee99c291851648c36daf7c1fb97ada69ced7b60fdce102e15c14,present,ad7a12a4efbaee99c291851648c36daf7c1fb97ada69ced7b60fdce102e15c14,copy_verified_local,already in lake (hash-verified)
5b2434fd8dc86d6f,3939979,Copa America 2024,2024-06-27,venezuela,mexico,home,C:\Users\Mahyar\worldcup-player-impact-xg\data\raw\statsbomb_open\events,valid,e5a22122a712640553dc25befa86f87a8b41ec5c509df717ee9b8e2bb15ccbcb,present,e5a22122a712640553dc25befa86f87a8b41ec5c509df717ee9b8e2bb15ccbcb,copy_verified_local,already in lake (hash-verified)
df8a7eaa69b23a42,3939982,Copa America 2024,2024-06-28,uruguay,bolivia,home,,absent,,present,8814ca7746ff1dd8742df9cd672726a4dfaccbba068c06ff76bd9ba8218984a7,copy_verified_local,already in lake (hash-verified)
afc42981d8a96b36,3939983,Copa America 2024,2024-06-29,paraguay,brazil,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
ac1085e2a79d06d4,3939985,Copa America 2024,2024-06-30,canada,chile,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
54de3e7d0882d085,3939986,Copa America 2024,2024-06-30,argentina,peru,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
d6692947c2f3625b,3939987,Copa America 2024,2024-07-01,jamaica,venezuela,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3fc376fbaf125737,3939988,Copa America 2024,2024-07-01,mexico,ecuador,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
fe68285d6f64a140,3939989,Copa America 2024,2024-07-02,bolivia,panama,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
9a33a8f0c533cfae,3939990,Copa America 2024,2024-07-02,united states,uruguay,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
8e2dfdabd76452d2,3939991,Copa America 2024,2024-07-03,brazil,colombia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
a7b9945d76e65bf7,3939992,Copa America 2024,2024-07-03,costa rica,paraguay,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
c9c9cbc3d831c631,3940878,UEFA Euro 2024,2024-06-29,switzerland,italy,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
687c691c2b8369f2,3940983,UEFA Euro 2024,2024-06-29,germany,denmark,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
b8eb5c3dcb2671fb,3941017,UEFA Euro 2024,2024-06-30,england,slovakia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
8773d0c64a2423f6,3941018,UEFA Euro 2024,2024-06-30,spain,georgia,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
e461f167bfc64cd0,3941019,UEFA Euro 2024,2024-07-01,france,belgium,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
ac2bf4123937150d,3941020,UEFA Euro 2024,2024-07-01,portugal,slovenia,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
594c5681ad2be2cf,3941021,UEFA Euro 2024,2024-07-02,romania,netherlands,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
fe591fc1e2718624,3941022,UEFA Euro 2024,2024-07-02,austria,turkey,away,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
c1038f55c8611d63,3942226,UEFA Euro 2024,2024-07-05,spain,germany,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
9bd0a75a792cf0cd,3942227,UEFA Euro 2024,2024-07-06,england,switzerland,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
ad96917c0fc04ca3,3942228,Copa America 2024,2024-07-05,argentina,ecuador,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
3c90b05847d1900a,3942229,Copa America 2024,2024-07-06,venezuela,canada,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
36385acc74330aa7,3942349,UEFA Euro 2024,2024-07-05,portugal,france,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
b0b7f393b9c7481e,3942382,UEFA Euro 2024,2024-07-06,netherlands,turkey,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
d642fca9d1dbd9db,3942415,Copa America 2024,2024-07-07,uruguay,brazil,draw,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
96bdddf68572d5ab,3942416,Copa America 2024,2024-07-06,colombia,panama,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
5bfd72b5714436b8,3942752,UEFA Euro 2024,2024-07-09,spain,france,home,,absent,,absent,,retrieve_official,no valid local file; fetch from official open-data
