canonical_match_id,provider_fixture_id,league_name,season,comp_type,kickoff_utc,cohort,raw_events_state,raw_lineups_state,execution_status
39/2023/2023-08-26/51/48,1035060,EPL,2023,club,2023-08-26T16:30:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-12-17/40/33,1035339,EPL,2023,club,2023-12-17T16:30:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-11-25/34/49,1035300,EPL,2023,club,2023-11-25T15:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-11-04/45/51,1035139,EPL,2023,club,2023-11-04T15:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2024-03-09/35/62,1035444,EPL,2023,club,2024-03-09T15:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2024-05-04/44/34,1035527,EPL,2023,club,2024-05-04T14:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-08-12/35/48,1035039,EPL,2023,club,2023-08-12T14:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2024-01-14/33/47,1035381,EPL,2023,club,2024-01-14T16:30:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-08-19/36/55,1035049,EPL,2023,club,2023-08-19T14:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-09-23/50/65,1035095,EPL,2023,club,2023-09-23T14:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2024-02-24/52/44,1035429,EPL,2023,club,2024-02-24T15:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2023-11-25/65/51,1035301,EPL,2023,club,2023-11-25T15:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2024-03-17/48/66,1035462,EPL,2023,club,2024-03-17T14:00:00+00:00,player_history_club,pending,pending,pending
39/2023/2024-03-30/66/39,1035465,EPL,2023,club,2024-03-30T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-05/529/720,605346,LaLiga,2020,club,2021-04-05T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-25/538/727,605376,LaLiga,2020,club,2021-04-25T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-04/724/532,605347,LaLiga,2020,club,2021-04-04T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-09/536/548,605242,LaLiga,2020,club,2021-01-09T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-03/530/533,605106,LaLiga,2020,club,2020-10-03T14:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-03/532/543,605112,LaLiga,2020,club,2020-10-03T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-21/536/538,605163,LaLiga,2020,club,2020-11-21T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-23/546/538,605207,LaLiga,2020,club,2020-12-23T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-07/726/545,605148,LaLiga,2020,club,2020-11-07T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-24/797/529,605264,LaLiga,2020,club,2021-01-24T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-03/545/715,605228,LaLiga,2020,club,2021-01-03T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-07/543/529,605278,LaLiga,2020,club,2021-02-07T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-03/727/546,605350,LaLiga,2020,club,2021-04-03T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-10/543/715,605408,LaLiga,2020,club,2021-05-10T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-23/536/724,605263,LaLiga,2020,club,2021-01-23T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-10/724/542,605237,LaLiga,2020,club,2021-01-10T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-22/545/546,605158,LaLiga,2020,club,2020-11-22T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-08/720/531,605153,LaLiga,2020,club,2020-11-08T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-17/538/530,605118,LaLiga,2020,club,2020-10-17T14:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-21/542/533,605365,LaLiga,2020,club,2021-04-21T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-07/529/543,605146,LaLiga,2020,club,2020-11-07T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-01/797/530,605404,LaLiga,2020,club,2021-05-01T14:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-22/797/727,605214,LaLiga,2020,club,2020-12-22T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-02/543/536,605227,LaLiga,2020,club,2021-01-02T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-27/545/726,605307,LaLiga,2020,club,2021-02-27T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-09-20/548/541,605081,LaLiga,2020,club,2020-09-20T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-03-21/532/715,605342,LaLiga,2020,club,2021-03-21T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-28/797/724,605174,LaLiga,2020,club,2020-11-28T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-30/543/545,605166,LaLiga,2020,club,2020-11-30T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-01/538/529,605096,LaLiga,2020,club,2020-10-01T19:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-08/531/727,605406,LaLiga,2020,club,2021-05-08T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-12/538/536,605357,LaLiga,2020,club,2021-04-12T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-20/727/726,605162,LaLiga,2020,club,2020-11-20T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-18/542/797,605115,LaLiga,2020,club,2020-10-18T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-03-07/726/538,605319,LaLiga,2020,club,2021-03-07T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-20/533/715,605254,LaLiga,2020,club,2021-01-20T20:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-12/726/531,605419,LaLiga,2020,club,2021-05-12T18:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-09-30/545/797,605097,LaLiga,2020,club,2020-09-30T19:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-07/536/727,605151,LaLiga,2020,club,2020-11-07T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-10/539/545,605240,LaLiga,2020,club,2021-01-10T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-03-10/530/531,605235,LaLiga,2020,club,2021-03-10T18:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-28/538/720,605306,LaLiga,2020,club,2021-02-28T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-21/539/797,605161,LaLiga,2020,club,2020-11-21T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-07/530/724,605145,LaLiga,2020,club,2020-11-07T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-09/541/536,605411,LaLiga,2020,club,2021-05-09T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-09-12/545/538,605067,LaLiga,2020,club,2020-09-12T14:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-15/541/531,605251,LaLiga,2020,club,2020-12-15T21:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-18/546/541,605390,LaLiga,2020,club,2021-04-18T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-10/720/532,605243,LaLiga,2020,club,2021-01-10T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-11/543/530,605356,LaLiga,2020,club,2021-04-11T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-18/543/532,605389,LaLiga,2020,club,2021-04-18T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-22/727/536,605300,LaLiga,2020,club,2021-02-22T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-03-06/727/529,605320,LaLiga,2020,club,2021-03-06T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-11/797/542,605424,LaLiga,2020,club,2021-05-11T18:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-09/533/538,605414,LaLiga,2020,club,2021-05-09T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-06/797/538,605154,LaLiga,2020,club,2020-11-06T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-18/726/720,605122,LaLiga,2020,club,2020-10-18T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-22/545/529,605436,LaLiga,2020,club,2021-05-22T16:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-13/715/530,605290,LaLiga,2020,club,2021-02-13T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-21/543/531,605368,LaLiga,2020,club,2021-04-21T18:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-19/529/532,605197,LaLiga,2020,club,2020-12-19T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-04/532/724,605233,LaLiga,2020,club,2021-01-04T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-02/539/726,605349,LaLiga,2020,club,2021-04-02T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-25/533/529,605383,LaLiga,2020,club,2021-04-25T14:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-21/724/541,605369,LaLiga,2020,club,2021-04-21T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-09-12/715/531,605069,LaLiga,2020,club,2020-09-12T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-23/715/546,605437,LaLiga,2020,club,2021-05-23T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-25/720/542,605133,LaLiga,2020,club,2020-10-25T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-24/727/715,605261,LaLiga,2020,club,2021-01-24T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-03-08/543/542,605317,LaLiga,2020,club,2021-03-08T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-24/529/797,605066,LaLiga,2020,club,2021-02-24T18:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-06/727/543,605182,LaLiga,2020,club,2020-12-06T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-28/541/542,605170,LaLiga,2020,club,2020-11-28T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-02/720/543,605402,LaLiga,2020,club,2021-05-02T12:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-31/531/548,605215,LaLiga,2020,club,2020-12-31T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-22/539/720,605260,LaLiga,2020,club,2021-01-22T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-03-06/797/536,605324,LaLiga,2020,club,2021-03-06T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-27/542/727,605305,LaLiga,2020,club,2021-02-27T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-28/532/530,605172,LaLiga,2020,club,2020-11-28T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-31/529/531,605265,LaLiga,2020,club,2021-01-31T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-09-26/543/541,605088,LaLiga,2020,club,2020-09-26T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-31/546/542,605268,LaLiga,2020,club,2021-01-31T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-16/542/715,605425,LaLiga,2020,club,2021-05-16T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-20/546/726,605249,LaLiga,2020,club,2021-01-20T18:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-02/533/720,605144,LaLiga,2020,club,2020-11-02T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-11-29/546/531,605168,LaLiga,2020,club,2020-11-29T15:15:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-14/538/724,605187,LaLiga,2020,club,2020-12-14T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-24/532/542,605381,LaLiga,2020,club,2021-04-24T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-02/715/724,605397,LaLiga,2020,club,2021-05-02T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-05/530/720,605177,LaLiga,2020,club,2020-12-05T17:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-21/545/530,605248,LaLiga,2020,club,2021-01-21T20:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-05-12/536/532,605422,LaLiga,2020,club,2021-05-12T17:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-18/545/727,605119,LaLiga,2020,club,2020-10-18T10:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-30/545/536,605267,LaLiga,2020,club,2021-01-30T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-01-03/531/797,605226,LaLiga,2020,club,2021-01-03T13:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-12-22/532/536,605211,LaLiga,2020,club,2020-12-22T16:30:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-10-23/797/532,605134,LaLiga,2020,club,2020-10-23T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-04-10/541/529,605361,LaLiga,2020,club,2021-04-10T19:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2021-02-20/720/541,605303,LaLiga,2020,club,2021-02-20T20:00:00+00:00,player_history_club,pending,pending,pending
140/2020/2020-09-30/533/542,605104,LaLiga,2020,club,2020-09-30T17:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-02/546/541,720923,LaLiga,2021,club,2022-01-02T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-08-22/539/541,720756,LaLiga,2021,club,2021-08-22T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-22/541/798,720796,LaLiga,2021,club,2021-09-22T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-11/536/798,721095,LaLiga,2021,club,2022-05-11T18:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-04/546/539,720964,LaLiga,2021,club,2022-02-04T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-23/724/542,720834,LaLiga,2021,club,2021-10-23T14:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-15/538/797,721102,LaLiga,2021,club,2022-05-15T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-28/539/530,720845,LaLiga,2021,club,2021-10-28T19:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-18/531/546,721020,LaLiga,2021,club,2022-03-18T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-30/536/727,720855,LaLiga,2021,club,2021-10-30T14:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-08-29/530/533,720759,LaLiga,2021,club,2021-08-29T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-19/533/532,721068,LaLiga,2021,club,2022-04-19T19:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-07/531/532,721079,LaLiga,2021,club,2022-05-07T14:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-09/533/531,721047,LaLiga,2021,club,2022-04-09T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-20/531/548,720979,LaLiga,2021,club,2022-02-20T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-15/798/728,721103,LaLiga,2021,club,2022-05-15T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-18/529/797,720910,LaLiga,2021,club,2021-12-18T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-03/715/542,720893,LaLiga,2021,club,2021-12-03T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-26/533/724,720848,LaLiga,2021,club,2021-10-26T19:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-01/797/727,721078,LaLiga,2021,club,2022-05-01T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-10/540/797,720931,LaLiga,2021,club,2022-01-10T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-24/536/539,720836,LaLiga,2021,club,2021-10-24T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-12/724/538,720972,LaLiga,2021,club,2022-02-12T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-07/531/539,721000,LaLiga,2021,club,2022-03-07T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-23/724/529,720791,LaLiga,2021,club,2021-09-23T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-27/798/536,720842,LaLiga,2021,club,2021-10-27T17:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-05/798/724,720963,LaLiga,2021,club,2022-02-05T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-20/724/533,721022,LaLiga,2021,club,2022-03-20T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-09/536/546,720936,LaLiga,2021,club,2022-01-09T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-18/728/546,720787,LaLiga,2021,club,2021-09-18T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-02/530/542,721030,LaLiga,2021,club,2022-04-02T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-12/530/546,720970,LaLiga,2021,club,2022-02-12T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-23/548/546,720955,LaLiga,2021,club,2022-01-23T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-17/715/539,721054,LaLiga,2021,club,2022-04-17T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-23/727/543,720795,LaLiga,2021,club,2021-09-23T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-30/532/539,721076,LaLiga,2021,club,2022-04-30T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-23/728/531,720957,LaLiga,2021,club,2022-01-23T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-03/546/548,720812,LaLiga,2021,club,2021-10-03T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-11/542/546,720899,LaLiga,2021,club,2021-12-11T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-05/727/533,721005,LaLiga,2021,club,2022-03-05T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-10/529/538,721090,LaLiga,2021,club,2022-05-10T19:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-19/532/536,720947,LaLiga,2021,club,2022-01-19T20:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-11/539/728,720774,LaLiga,2021,club,2021-09-11T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-05/727/536,720965,LaLiga,2021,club,2022-02-05T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-19/724/546,720982,LaLiga,2021,club,2022-02-19T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-11-07/727/548,720865,LaLiga,2021,club,2021-11-07T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-20/541/529,721025,LaLiga,2021,club,2022-03-20T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-02/530/529,720810,LaLiga,2021,club,2021-10-02T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-12/541/538,720776,LaLiga,2021,club,2021-09-12T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-25/539/797,720994,LaLiga,2021,club,2022-02-25T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-07/543/529,721081,LaLiga,2021,club,2022-05-07T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-28/715/724,720993,LaLiga,2021,club,2022-02-28T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-18/536/530,720917,LaLiga,2021,club,2021-12-18T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-11/532/797,720907,LaLiga,2021,club,2021-12-11T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-11/797/530,721098,LaLiga,2021,club,2022-05-11T19:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-19/797/532,721028,LaLiga,2021,club,2022-03-19T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-02/797/715,720928,LaLiga,2021,club,2022-01-02T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-31/530/543,720849,LaLiga,2021,club,2021-10-31T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-20/532/529,720987,LaLiga,2021,club,2022-02-20T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-07/798/715,721083,LaLiga,2021,club,2022-05-07T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-03/540/541,720815,LaLiga,2021,club,2021-10-03T14:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-31/546/540,720851,LaLiga,2021,club,2021-10-31T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-27/536/543,720996,LaLiga,2021,club,2022-02-27T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-25/542/530,720799,LaLiga,2021,club,2021-09-25T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-30/532/533,720856,LaLiga,2021,club,2021-10-30T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-11-28/543/539,720881,LaLiga,2021,club,2021-11-28T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-23/797/540,720838,LaLiga,2021,club,2021-10-23T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-13/548/542,721016,LaLiga,2021,club,2022-03-13T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-05/539/727,720894,LaLiga,2021,club,2021-12-05T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-03/532/724,721038,LaLiga,2021,club,2022-04-03T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-18/542/543,720819,LaLiga,2021,club,2021-10-18T17:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-22/715/530,720822,LaLiga,2021,club,2021-12-22T18:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-22/529/533,721110,LaLiga,2021,club,2022-05-22T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-18/543/542,720942,LaLiga,2021,club,2022-01-18T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-02/546/798,721034,LaLiga,2021,club,2022-04-02T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-16/530/539,720940,LaLiga,2021,club,2022-02-16T18:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-18/797/539,720788,LaLiga,2021,club,2021-09-18T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-22/536/531,721115,LaLiga,2021,club,2022-05-22T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-25/546/538,720833,LaLiga,2021,club,2021-10-25T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-09-27/538/715,720802,LaLiga,2021,club,2021-09-27T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-26/546/542,720992,LaLiga,2021,club,2022-02-26T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-17/538/540,720911,LaLiga,2021,club,2021-12-17T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-08-27/532/542,720766,LaLiga,2021,club,2021-08-27T20:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-10/540/538,721041,LaLiga,2021,club,2022-04-10T14:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-22/536/538,720956,LaLiga,2021,club,2022-01-22T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-07/531/540,720959,LaLiga,2021,club,2022-02-07T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-12/539/540,721015,LaLiga,2021,club,2022-03-12T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-06/797/529,721008,LaLiga,2021,club,2022-03-06T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-11-07/533/546,720868,LaLiga,2021,club,2021-11-07T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-05-07/538/542,721082,LaLiga,2021,club,2022-05-07T16:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-08/548/538,720935,LaLiga,2021,club,2022-01-08T15:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-02/539/533,721036,LaLiga,2021,club,2022-04-02T14:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-01/541/531,720825,LaLiga,2021,club,2021-12-01T20:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-01-03/724/536,720924,LaLiga,2021,club,2022-01-03T20:15:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-19/715/533,720983,LaLiga,2021,club,2022-02-19T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-10-17/728/797,720827,LaLiga,2021,club,2021-10-17T12:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-02-20/540/536,720984,LaLiga,2021,club,2022-02-20T13:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-03-06/538/798,721002,LaLiga,2021,club,2022-03-06T17:30:00+00:00,player_history_club,pending,pending,pending
140/2021/2022-04-15/548/543,721055,LaLiga,2021,club,2022-04-15T19:00:00+00:00,player_history_club,pending,pending,pending
140/2021/2021-12-05/728/540,720897,LaLiga,2021,club,2021-12-05T13:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2022-11-05/720/797,878068,LaLiga,2022,club,2022-11-05T15:15:00+00:00,player_history_club,pending,pending,pending
140/2022/2022-10-14/728/546,878028,LaLiga,2022,club,2022-10-14T19:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-03-11/541/540,878189,LaLiga,2022,club,2023-03-11T13:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-04-25/547/541,878248,LaLiga,2022,club,2023-04-25T17:30:00+00:00,player_history_club,pending,pending,pending
140/2022/2022-10-18/536/532,878035,LaLiga,2022,club,2022-10-18T17:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-02-26/536/727,878170,LaLiga,2022,club,2023-02-26T20:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-05-28/723/720,878308,LaLiga,2022,club,2023-05-28T17:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-03-18/530/532,878192,LaLiga,2022,club,2023-03-18T20:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-03-05/728/531,878177,LaLiga,2022,club,2023-03-05T17:30:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-01-23/532/723,878120,LaLiga,2022,club,2023-01-23T20:00:00+00:00,player_history_club,pending,pending,pending
140/2022/2023-02-26/531/547,878162,LaLiga,2022,club,2023-02-26T13:00:00+00:00,player_history_club,pending,pending,pending
